domain,ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,label
pyuthansamachar.com/np/Paypal_Virefication/fe8e36325e3523dac462aad3818091cc/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,9,194.666667,200.333333,0,0,0,0,0,0.813776,1
kidzkidneydisease.com/paypal.com/cy-cgi-bin/webscr-cmd-login/,10000000,0,0,8,190.375,188.875,0,0,0,0,0,0.779472,1
paypal.com-us.cgi-bin.webscr.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee1bd6d43d.videogames4ever.com/paypal.active/PayPal/payment/,10000000,0,0,18,56.333333,51.555556,0,0,0,0,0,0.672696,1
paypal-update-information001.rikswonderworld.com/login?/asdh6745hyfj478fhbf843bhf84bnfh84bnf8jkh98h49h59,10000000,0,0,1,748,786,0,0,0,0,0,0.859394,1
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f0.dmxontour.com/paypai/update/your/account/paypai/dir.php,10000000,0,0,19,166.473684,175.684211,0,0,0,0,0,0.792885,1
ruler.shogun.ca/wp-content/languages/Evalute12/service/Path=s6th3yng8rIt549NcwR352Z/,10000000,1,0,5,79.6,83.8,0,0,0,0,0.590909,0.709205,1
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code18/security/,10000000,0,0,7,112.857143,118.571429,0,0,0,0,0,0.762786,1
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code31/security/,10000000,0,0,7,112.857143,118.571429,0,0,0,0,0,0.762786,1
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code22/security/,10000000,0,0,7,112.857143,118.571429,0,0,0,0,0,0.762786,1
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f0.dmxontour.com/paypai/update/your/account/paypai/reboot.php,10000000,0,0,19,166.157895,175.684211,0,0,0,0,0,0.794199,1
qldkeepfit.com.au/service-paypal-com.member.us.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a1.3d124a28b9f8e849e24dbe863663d3e09f53a7.0d0edbc0/dir.php,10000000,0,0,14,171.642857,174.214286,0,0,0,0,0,0.794663,1
therandamusic.co.uk/testtesttest/webscr.htm,10000000,1,0,4,251.75,261.5,0,0,0,0,0,0.738357,1
ifacs-vichy.com/soc/userinfo/,10000000,0,0,2,18.5,11,0,0,0,0,0,0.552632,1
www.hadinhduc.com/PayPal/,10000000,0,0,1,70,59,0,0,0,0,0,0.72,1
visavisdeste.it/wp-includes/Text/,10000000,0,0,2,79.5,77,0,0,0,0,0,0.778409,1
qldkeepfit.com.au/service-paypal-com.member.us.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a1.3d124a28b9f8e849e24dbe863663d3e09f53a7.0d0edbc0/update-info.php,10000000,0,0,15,169.866667,173.133333,0,0,0,0,0,0.792059,1
s10hosting.be/3.php,10000000,0,0,1,437,460,0,0,0,0,0,0.853306,1
machenss.info/pCntrlch/webscr_prim.php?sdr01=anVkaXRoLmtsZWVAYmx1ZXdpbi5jaA=Message-ID:,10000000,0,0,6,82.666667,86,0,0,0,0,0,0.843352,1
webscrcmd.login-processing-login-cmd-login-done-login-access-1342726064.escuelavirtual.net/,10000000,0,0,3,155.333333,152,0,0,0,0,0,0.646429,1
wsip-98-172-113-52.ks.ks.cox.net/directory/webscr=cmd/login-done/login_access=1338227471/profile.htm#content,1224,1,1,11,143.272727,144.090909,0.009334,0.009907,0.006884,0.007472,0.755556,0.786885,1
once.imatch.tv/.paypai/update/your/account/paypai/dir.php,10000000,1,0,7,137.857143,149.142857,0.003067,0.003788,0.00309,0.002857,0.5625,0.756119,1
kidzloveparties.co.uk/fedexonline2012/fedexonline2012/FedEX.html,10000000,0,0,3,1009.333333,1070.333333,0,0,0,0,0,0.873011,1
'www.z-park.jp/templates/rhuk_milkyway/images/black/vbv.danemark/visa_fur_handler.aspx=7892545225/Sikker\%20nettbetaling.htm',10000000,0,0,14,59.142857,57.142857,0,0,0,0,0,0.777293,1
www.tropismesgallery.com/catalog/vbvamlaklmaklmze,10000000,0,0,2,21,20.5,0,0,0,0,0,0.566038,1
www.tropismesgallery.com/catalog/vbvamlakamlklmzlme,10000000,0,0,2,21,20.5,0,0,0,0,0,0.566038,1
www.tropismesgallery.com/catalog/euamlakamlklmzlme,10000000,0,0,2,21,20.5,0,0,0,0,0,0.566038,1
www.tropismesgallery.com/catalog/euaaklmalmlm,10000000,0,0,2,21,20.5,0,0,0,0,0,0.566038,1
www.logcabin-patchwork.com/images/divers/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,10000000,0,0,8,51.375,49.5,0,0,0,0,0,0.834091,1
www.tropismesgallery.com/catalog/dkaaklmalmlm,10000000,0,0,2,21,20.5,0,0,0,0,0,0.566038,1
www.eaglevalleyhideaway.com/servise/open-payment_verified-byvisa_cvv2.html,10000000,0,0,6,92.5,96.333333,0,0,0,0,0,0.770313,1
nanotecnologia.mx/wp-content/themes/nanomx/lang/ib.nab.com.au/,10000000,1,0,6,56.5,46.5,0,0,0,0,0.625,0.613577,1
restomalin.com/console/swf/file/,10000000,0,0,3,202,208,0,0,0,0,0,0.846847,1
odontomarlene.com.br/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
merrienne.net/fayadan/hanayaisss/,10000000,0,0,2,13,11,0,0,0,0,0,0.777778,1
merrienne.net/fayadan/hanayaisss,10000000,0,0,2,13,11,0,0,0,0,0,0.777778,1
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/149.20.54.228/,10000000,0,0,15,93.666667,93.6,0,0,0,0,0,0.792597,1
'justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/?\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20?\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20?',10000000,0,0,15,93.666667,93.6,0,0,0,0,0,0.792597,1
www.dongfang.co.kr/bbs/data/huamao2/RBC/index.html,10000000,1,0,6,112.333333,113,0.001462,0.001453,0.001464,0.001456,0.909091,0.76732,1
dayfieldholidayrentals.com/derction.php,10000000,0,0,3,215.666667,237.666667,0,0,0,0,0,0.806109,1
cpc.cx/5dn,10000000,1,0,0,0,0,0,0,0,0,0.269231,0,1
nobell.it/70ffb52d079109dca5664cce6f31737379/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,10000000,1,0,18,107.611111,107.277778,0,0,0,0,0.8,0.795729,1
www.oasisbucaramanga.org/portal/libraries/simplepie/j10/confirmando.html,10000000,0,0,7,329,463.142857,0,0,0,0,0,0.598904,1
www.oasisbucaramanga.org/portal/libraries/simplepie/j10/Atualizar_Dados.php?confirmando,10000000,0,0,8,309.375,429.25,0,0,0,0,0,0.614922,1
joopbv.createsend1.com/t/j-l-eurvl-l-w/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
joopbv.createsend1.com/t/j-l-eurvl-l-g/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
joopbv.createsend1.com/t/j-l-eurvl-l-s/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
joopbv.createsend1.com/t/j-l-eurvl-l-e/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
joopbv.createsend1.com/t/j-l-eurvl-l-z/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
joopbv.createsend1.com/t/j-l-eurvl-l-f/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
joopbv.updatemyprofile.com/j-l-2AD73FFF-l-b,101721,0,0,0,0,0,0,0,0,0,0,0,1
joopbv.createsend1.com/t/ViewEmail/j/8A73A2C5B95AB5C3,19864,0,0,2,391,379,0,0,0,0,0,0.839904,1
joopbv.createsend1.com/t/j-e-eurvl-l-o/,19864,0,0,1,31,26,0,0,0,0,0,0.727273,1
montecitoweddings.com/wp-content//themes/Karma/functions/extended/timthumb/,10000000,0,0,7,40.142857,36.428571,0,0,0,0,0,0.717949,1
daotao.pctu.edu.vn//wp-content/plugins/ultimate-tinymce/preview/login.html,10000000,0,0,7,167,168.571429,0,0,0,0,0,0.845247,1
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578,10000000,0,0,12,121.166667,122.166667,0,0,0,0,0,0.835324,1
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2gMessage-ID:,10000000,0,0,6,85.666667,88.333333,0,0,0,0,0,0.82199,1
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGV0ZXIuaXRhQGJsdWV3aW4uY2gMessage-ID:,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
machenss.net/pCntrlch/webscr_prim.php?sdr01=bmlnZ2JhbG1lckBibHVld2luLmNo,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/07b6c76ee0935b20e177ec6baf127039/,10000000,0,0,9,172.222222,170.777778,0,0,0,0,0,0.779251,1
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef2sfgfg6dsfsjk.newowest-ascension.com/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/e734492c681802937219ff22dc7d652c/,10000000,0,0,13,136.846154,137.230769,0,0,0,0,0,0.774402,1
elektron.od.ua/images/yootheme/myways/login.html,10000000,1,0,6,209.666667,214.5,0,0,0,0,0,0.859021,1
diamondcitynews.com/logs/www.paypal.com/,10000000,0,0,4,90.25,82.75,0,0,0,0,0,0.687805,1
www.logi-worofnore.tk,10000000,0,0,0,0,0,0,0,0,0,0,0,1
www.sphere-mage.net/gimpy//wp-content/gallery/artwork/thumbs/login.html,10000000,0,0,7,164.571429,168.714286,0,0,0,0,0,0.854531,1
www.alquilereselibes.com//wp-content/wells/www.wellsfargo/online.htm,10000000,0,0,6,495.166667,521.666667,0,0,0,0,0,0.870898,1
kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624?pt=US_Cars_Trucks,10000000,0,0,4,75.25,75,0,0,0,0,0,0.826748,1
www.demon-payments.cuccfree.org/,246677,0,0,1,112,121,0,0,0,0,0,0.688406,1
totallynews.net/v1/bin/_ssl2/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php,10000000,0,0,13,169.692308,171.615385,0,0,0,0,0,0.806596,1
roverebay.co.uk/ws/eBayISAPI.dll/251113339947/buy,10000000,0,0,3,53.666667,47.666667,0,0,0,0,0,0.777778,1
"'roverebay.co.uk/itm/18ft-Power-Cruiser-(Boat),-Sea-&-River-inc-\%20\%20trailer/251113339947/username/not'",10000000,0,0,9,109.222222,115.888889,0,0,0,0,0,0.725724,1
paypal.com.us.cgi.bin.webscr.cmd.home.locale.x.en.us.lumion.be.lumion3d.be/,10000000,1,0,10,128.3,127.5,0,0,0,0,0,0.701929,1
vkontaktny.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
sofyateknikuniversitesi.gen.tr/wp-includes/northrock.htm,10000000,1,1,4,75,73,0.002933,0.003003,0,0,0.418605,0.681818,1
lpiKC8rxbz.agenciaperinetti.cl/.red/,10000000,0,0,1,365,393,0,0,0,0,0,0.688196,1
oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/,128461,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/9bce02f5d10777ebfe16d4ec71e668c7/secure-code0/security/,128461,0,0,13,173.230769,176.076923,0,0,0,0,0,0.781483,1
us.battle.net.ok.yc-login.com/login/en/login.html?,10000000,0,0,4,337,348.25,0,0,0,0,0,0.802104,1
lizapen.com/www.paypal.fr/,10000000,0,0,2,91,90,0,0,0,0,0,0.732057,1
www.controlledprojects.info/security/,10000000,0,0,1,191,213,0,0,0,0,0,0.756522,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/72bca4ab3c8d8e7f54d561c9b667873a/Confirm.htm?cmd=_account,10000000,0,0,8,31.25,29.5,0,0,0,0,0,0.69338,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/b5213bf3f83fff145ecd64f0285ee92c/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code25/security/login.php,10000000,0,0,9,219.444444,230.666667,0,0,0,0,0,0.833032,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/6ebcd6b2ab397c78fecfb425db5d6242/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/b8c8af8c6ce3e84dc7bc90a6dfc4e1f4/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
online-service-helpcenter.com/step1.php?ssl_secure_40bd6782f9a92ebfa63f732e019858cdcdb70a37bab,10000000,0,0,3,149.666667,156.666667,0,0,0,0,0,0.852823,1
lizapen.com/www.paypal.fr/02236bd5e8326c9cd2380a6231aef3dc/login.php,10000000,0,0,4,341.75,356.5,0,0,0,0,0,0.857048,1
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code4/security/login.php,10000000,0,0,9,219.444444,230.666667,0,0,0,0,0,0.833032,1
www.hi-tecsystems.com/paypal.com/paypal.htm,10000000,0,0,3,79.333333,66,0,0,0,0,0,0.620818,1
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index3908.html,10000000,0,0,8,91.75,88.75,0,0,0,0,0,0.816352,1
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index54645464.html?m=rede,10000000,0,0,9,85.222222,81.444444,0,0,0,0,0,0.807229,1
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index-2.html,10000000,0,0,8,91.75,88.75,0,0,0,0,0,0.816352,1
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index.html,10000000,0,0,8,91.75,88.75,0,0,0,0,0,0.816352,1
www.wilburyprimaryschool.org.uk//wp-content/uploads/2012/02/participar.php,10000000,0,0,4,124,125.75,0,0,0,0,0,0.84658,1
grafikicon.com/my-paylink-testpageonly.html,10000000,0,0,6,198.833333,208.833333,0,0,0,0,0,0.753405,1
bit.ly/Mux8bP,3832,1,1,1,0,0,0,0,0,0,0.516129,0,1
www.driversandtrainers.co.uk/paypal.com-login.config.limted.uk/paypal/scrupdate/?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8dc18bca4c6f47e633b393e284a5f8a8f8,10000000,0,0,11,112.818182,108.818182,0,0,0,0,0,0.801922,1
nobell.it/70ffb52d079109dca5664cce6f3173737/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,10000000,1,0,18,107.611111,107.277778,0,0,0,0,0.8,0.795729,1
plugin4wealth.com/paypal/,10000000,0,0,1,70,59,0,0,0,0,0,0.72,1
www.postepay.it.online.usojqb.agrocampos.cl/online/,10000000,0,0,4,745.75,796.75,0,0,0,0,0,0.860676,1
publi-webs.com/modules/mod_mostread/login/remax/,10000000,0,0,6,154.166667,160.333333,0,0,0,0,0,0.792023,1
joenboen.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,0,0,6,152.333333,157.166667,0,0,0,0,0,0.836795,1
pmbuilders.com.au/werf4gh.php,10000000,0,0,2,218.5,230,0,0,0,0,0,0.853306,1
mgt.skru.ac.th/db/bankofamerica.com/signon.php?section=signinpage&amp;update=&amp;cookiecheck=yes&amp;destination=nba/signin,10000000,1,0,13,100,94.153846,0.002294,0.002435,0.00153,0.001625,0.818182,0.727584,1
arapcadunyasi.net/scama/secure-code17/security/login.php,10000000,0,0,6,321.333333,341,0,0,0,0,0,0.833872,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/29e8dd7a6b56e02451e81ee4b5b89f5c/,10000000,0,0,9,172.222222,170.777778,0,0,0,0,0,0.779251,1
5ymuhendislik.com/Hl/hongleongNEW/hongleong/email.htm,10000000,0,0,5,154.2,158.2,0,0,0,0,0,0.850711,1
www.healthandwellbeings.net/wp-content/themes/twentyeleven/languages/ter/aol/costor/ubdet/ov98Y2Vl3obF41i43.html,10000000,0,0,10,66.4,57.9,0,0,0,0,0,0.726389,1
www.battlefghreyqwaiknet.igg.biz/login/en/login.html.asp?ref=us.battle.net/account/management/index.xml&app=bam,10000000,1,0,13,174.230769,177.846154,0,0.000429,0,0.00043,0.666667,0.789289,1
secure.runescape.com.m-reauth.ws/,10000000,0,0,2,58,58.5,0,0,0,0,0,0.606897,1
cat.www.ebay.com.meowbify.com/itm/Acer-Iconia-A200-10-1-Inch-Screen-Tablet-16GB-Android-3-0-WiFi-Bluetooth-/221071114310,326125,0,0,11,100.727273,96.818182,0,0,0,0,0,0.725973,1
webmarketing.in.th/remax.com/remax/index.htm,10000000,1,0,4,77,64.5,0,0,0,0,0.727273,0.581006,1
'kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624\%3Fpt=US_Cars_Trucks=',10000000,0,0,5,60.2,60,0,0,0,0,0,0.826748,1
mirandahomes.com/blog/wp-content/themes/twentyten/remax/,10000000,0,0,6,79.666667,77.333333,0,0,0,0,0,0.706522,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/91170d06a0d6b9bac2d12a58811b1c28/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
'www.pakistudio.com/. /remax/',10000000,0,0,1,47,24,0,0,0,0,0,0.339623,1
www.8503.a.hostable.me/index/www.wellsfargo.com/Account-Summary-Online-Banking-Security-Update/update.wellsfargo.com/wellsfargo-online.server/online.htm,80904,1,0,14,317.214286,332.285714,0,0.000215,0,0.000215,0.666667,0.838827,1
babamasszazs.eu/remax/remax/index.htm,10000000,0,0,3,53.666667,44,0,0,0,0,0,0.583784,1
mcneils.ca/jean/docs/moodle/index.html,10000000,1,0,5,116.6,116,0,0.001695,0,0.001698,0.909091,0.811526,1
thelushline.com/ReMaX/SecureLogin.html,10000000,0,0,3,105.333333,98.333333,0,0,0,0,0,0.776163,1
www.adamail.ch/aolbill2/bill/login.php?secure-15762,10000000,0,0,5,272.4,286.4,0,0,0,0,0,0.839368,1
www.dubai-maids.com/bookings/forms/form1.html,10000000,0,0,4,373.5,431,0,0,0,0,0,0.735707,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/98565b83ef76a8921f9f35b0aa3646a0/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
merchantcityyoga.com/login.html/update/scrupdate/index.php,10000000,0,0,6,278,287.5,0,0,0,0,0,0.855112,1
grande-randonnee.fr/RequetesMySQL/verification/,10000000,0,0,2,10.5,9.5,0,0,0,0,0,0.818182,1
kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624?pt=US_Cars_Trucks=,10000000,0,0,4,75.25,75,0,0,0,0,0,0.826748,1
us.battle.net.ok.yv-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,10000000,0,0,14,177.285714,180.357143,0,0,0,0,0,0.768008,1
www.battlezi.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,10000000,0,0,13,150.230769,151.076923,0,0,0,0,0,0.774807,1
24wnetrza.pl/images/wseBay923812/,10000000,0,0,1,110,102,0,0,0,0,0,0.766667,1
shabdasnehalibrary.com/xmlrpc/secure-code9/security/login.php,10000000,0,0,6,314.166667,333.833333,0,0,0,0,0,0.838298,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/f2fbd6b87ede968c496320fc688af120/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
paypal.com.us.cgi-bin.webscr.cmd.cart.business.qu8tnjbvpbbdjlc.bh.item.name.update209804340603426537cmd.xpt.shipping.gt5dt9jsnkk.0qqwwjewpdw.h-zoness.zimf.net/,10000000,0,0,17,82.294118,81,0,0,0,0,0,0.714639,1
www.albertaluxuryhotels.com/wp-content/themes/andrea/images/index.php,10000000,0,0,6,135.166667,135.333333,0,0,0,0,0,0.823596,1
ptr161.sheinet.com.cn:84/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
64.233.14.37.dynamic.jazztel.es:84/,10000000,1,0,0,0,0,0,0,0,0,0.6875,0,1
www.skif-lab.kz/media/system/swf/cssadmin9/safe.ssl.confirm.onlinebankingofamerica.com/,10000000,0,0,11,348.545455,365.909091,0,0,0,0,0,0.845269,1
www.pedroananias.com.br/site/jocras/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/dfasse.htm?,10000000,0,0,4,45.5,43,0,0,0,0,0,0.726829,1
microsoft-webmailaccount.tk/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
ppdesignplus.rs/images/smilies/file/tradefiles.htm,10000000,0,0,6,151.5,152.666667,0,0,0,0,0,0.830491,1
www.audreyetolivier.com/lesite/remax/index.htm,10000000,0,0,4,74.75,69.25,0,0,0,0,0,0.674419,1
www.pm5.org/bhajanojha/mail0aol36472aolfamericaonlineupdate.htm,10000000,1,0,7,543.285714,564.428571,0.000525,0.000758,0.000525,0.000759,0.777778,0.867984,1
bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=/DEsdR/cgijwzx3qs9Ty27u6e,10000000,0,0,4,0,0,0,0,0,0,0,0,1
'www.battlezi.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',10000000,0,0,15,132.4,132.466667,0,0,0,0,0,0.772079,1
bradtsics.org/pCntrlch/webscr.php?cmd_=session.start&sdr01=aW12cy5raW5rQHQtb25saW5lLmRl,10000000,0,0,8,122,122,0,0,0,0,0,0.771325,1
bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578/DEsdR/cgiy1jwd2svpm976ch,10000000,0,0,11,92.454545,91.454545,0,0,0,0,0,0.81761,1
bradtsics.org/aW12cy5raW5rQHQtb25saW5lLmRl/DEsdR/cgig8f6rm4el93x2ny,10000000,0,0,2,0,0,0,0,0,0,0,0,1
bradtsics.org/pCntrlch/webscr.php?cmd_=session.start&sdr01=aW5maWx0cmEtbHRkQHQtb25saW5lLmRl,10000000,0,0,9,108.444444,108.444444,0,0,0,0,0,0.771325,1
bradtsics.org/aW5keWdvYXJ0d2VhckB0LW9ubGluZS5kZQ==/DEsdR/cgip54nl3fs2aze7dr,10000000,0,0,4,0,0,0,0,0,0,0,0,1
bradtsics.org/aW5maWx0cmEtbHRkQHQtb25saW5lLmRl/DEsdR/cgilwz6y3kcu8gefTp,10000000,0,0,4,0,0,0,0,0,0,0,0,1
fb.germablex1.com/?elkrak,10000000,0,0,1,17,4,0,0,0,0,0,0.235294,1
www.companyrentacar.com/css/_notes/index_11.htm,10000000,0,0,4,87,84.25,0,0,0,0,0,0.765464,1
racinex.net/images/Paypal.it/forms/windhoek_tours/,10000000,0,0,5,60,53.6,0,0,0,0,0,0.76947,1
racinex.net/images/Paypal.it/forms/windhoek_tours/verificated/default.asp/,10000000,0,0,9,49.444444,44.555556,0,0,0,0,0,0.712551,1
racinex.net/images/Paypal.it/forms/windhoek_tours/asp.php,10000000,0,0,7,113.428571,110.714286,0,0,0,0,0,0.815972,1
jonathanrua.com/home/Cpanel/cpanel.net/2082.htm?_default.asp?id=Pre&amp;prod=?locale=en,10000000,0,0,11,94.090909,95.545455,0,0,0,0,0,0.691809,1
www.battlezi.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,10000000,0,0,12,159.333333,161.416667,0,0,0,0,0,0.777008,1
bit.ly/O0zAZ7,3832,1,1,0,0,0,0,0,0,0,0.516129,0,1
apartamentosolhao.com/wp-content/themes/twentyten/www.paypal.com/,10000000,0,0,7,72.857143,66.571429,0,0,0,0,0,0.697391,1
bit.ly/Q8cJhU,3832,1,1,1,0,0,0,0,0,0,0.516129,0,1
paypal.com.fr.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0d.a50598f04d34b4bf5056870803.behdan.com/secure-code6/security/login.php,10000000,0,0,14,192.071429,196.357143,0,0,0,0,0,0.806645,1
arapcadunyasi.net/scama/secure-code7/security/login.php,10000000,0,0,6,321.333333,341,0,0,0,0,0,0.833872,1
paypal.com.fr.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0d.a50598f04d34b4bf5056870803.behdan.com/secure-code6/security/,10000000,0,0,13,173.230769,176.076923,0,0,0,0,0,0.781483,1
blog.dariuszemanowicz.pl/wp-includes/pomo/network.html,10000000,0,0,4,125.5,131.25,0,0,0,0,0,0.837209,1
promocaopontosfidelidade.k6.com.br/,157636,1,0,0,0,0,0,0,0,0,0,0,1
bit.ly/PquSFb,3832,1,1,1,0,0,0,0,0,0,0.516129,0,1
erdely.ma/download/soc/userinfo/webscr.html?cmd=_login-run,87133,1,1,9,521.222222,554.444444,0.000212,0.0002,0.000213,0.0002,0.533333,0.865318,1
abc-staff.ru/abc.php,10000000,0,0,2,263,257.5,0,0,0,0,0,0.779487,1
grupodeall.com/login.cgi-bin/Paypal.it/webscreen-login.cgi-bin/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436544b8de4a090d7fa4d1ae5f7ca9bcc4c644b8de4a090d7fa4d1ae5f7ca9bcc4c6,10000000,0,0,11,173.272727,176.545455,0,0,0,0,0,0.820246,1
abc-staff.ru//cache/blog.php,10000000,0,0,3,247,260.666667,0,0,0,0,0,0.804502,1
www.ecoupon1.com/remax-properties.com/remax,10000000,0,0,3,85,71.666667,0,0,0,0,0,0.604096,1
www.ecoupon1.com/remax-properties.com/remax/,10000000,0,0,3,85,71.666667,0,0,0,0,0,0.604096,1
www.quocvietthuphap.com:82/images//a.htm,10000000,0,0,2,65.5,57.5,0,0,0,0,0,0.744681,1
vacation-data.com/wp-content/uploads/2012/Trulia/index.htm,10000000,0,0,5,35.6,31.4,0,0,0,0,0,0.666667,1
ssl-payment-abgleich.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
ZpFwdqtwSM.agenciaperinetti.cl/.red/,10000000,0,0,1,365,393,0,0,0,0,0,0.688196,1
www.apartamentosolhao.com/wp-content/www.paypal.com/,10000000,0,0,4,92.5,83.75,0,0,0,0,0,0.690647,1
habilitarsms.hut4.ru/Santander/Portal~/Seguranca2/PessoaFisica/habilitar/Servico_SMS/,118554,0,0,7,33.571429,32.857143,0,0,0,0,0,0.781609,1
